firstName,lastName,personId,gameId,gameDate,playerteamCity,playerteamName,opponentteamCity,opponentteamName,gameType,gameLabel,gameSubLabel,seriesGameNumber,win,home,numMinutes,points,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,fullName,game_year,birth_year,age_at_game,player_threshold,over_threshold,age_expected_points,age_expected_minutes,points_vs_age_expected,minutes_vs_age_expected,age_category,years_in_league_approx,career_stage,fg_percentage,three_point_percentage,free_throw_percentage,points_per_minute,total_shot_attempts,month,day_of_week,is_weekend
Harrison,Barnes,203084,22500202,2025-11-10 20:00:00+00:00,San Antonio,Spurs,Chicago,Bulls,,,,,True,False,27.56,7.0,2.0,1.0,1.0,4.0,2.0,0.5,2.0,1.0,0.5,3.0,2.0,0.667,3.0,0.0,3.0,1.0,1.0,11.0,Harrison Barnes,2025,,,13.42,0,,,,,,,,0.5,0.5,0.6666666666666666,0.2539912917271408,7.0,11.0,0.0,0
Jrue,Holiday,201950,22500200,2025-11-10 19:00:00+00:00,Portland,Trail Blazers,Orlando,Magic,,,,,False,False,35.39,13.0,7.0,1.0,2.0,14.0,6.0,0.429,4.0,1.0,0.25,0.0,0.0,0.0,5.0,2.0,7.0,0.0,3.0,14.0,Jrue Holiday,2025,,,15.56,0,,,,,,,,0.42857142857142855,0.25,0.0,0.3673354054817745,14.0,11.0,0.0,0
Rudy,Gobert,203497,22500197,2025-11-09 21:00:00+00:00,Minnesota,Timberwolves,Sacramento,Kings,,,,,True,False,33.46,19.0,1.0,5.0,1.0,10.0,9.0,0.9,0.0,0.0,0.0,2.0,1.0,0.5,11.0,1.0,12.0,1.0,1.0,21.0,Rudy Gobert,2025,,,12.46,1,,,,,,,,0.9,0.0,0.5,0.5678421996413628,12.0,11.0,6.0,1
Buddy,Hield,1627741,22500196,2025-11-09 20:30:00+00:00,Golden State,Warriors,Indiana,Pacers,,,,,True,True,19.46,8.0,2.0,0.0,1.0,7.0,3.0,0.429,3.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,0.0,4.0,Buddy Hield,2025,,,14.61,0,,,,,,,,0.42857142857142855,0.0,1.0,0.41109969167523125,9.0,11.0,6.0,1
Karl-Anthony,Towns,1626157,22500192,2025-11-09 18:00:00+00:00,New York,Knicks,Brooklyn,Nets,,,,,True,True,28.2,28.0,2.0,0.0,2.0,17.0,10.0,0.588,2.0,0.0,0.0,8.0,8.0,1.0,9.0,3.0,12.0,5.0,2.0,21.0,Karl-Anthony Towns,2025,,,22.39,1,,,,,,,,0.5882352941176471,0.0,1.0,0.9929078014184397,25.0,11.0,6.0,1
Mikal,Bridges,1628969,22500192,2025-11-09 18:00:00+00:00,New York,Knicks,Brooklyn,Nets,,,,,True,True,27.41,16.0,5.0,0.0,0.0,8.0,6.0,0.75,5.0,4.0,0.8,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,18.0,Mikal Bridges,2025,,,14.61,1,,,,,,,,0.75,0.8,0.0,0.5837285662167092,8.0,11.0,6.0,1
Kevin,Durant,201142,22500191,2025-11-09 15:30:00+00:00,Houston,Rockets,Milwaukee,Bucks,,,,,True,False,37.21,31.0,7.0,0.0,0.0,15.0,11.0,0.733,2.0,2.0,1.0,9.0,7.0,0.778,3.0,0.0,3.0,2.0,3.0,2.0,Kevin Durant,2025,,,26.99,1,,,,,,,,0.7333333333333333,1.0,0.7777777777777778,0.83310937919914,24.0,11.0,6.0,1
Devin,Booker,1626164,22500190,2025-11-08 22:30:00+00:00,Phoenix,Suns,LA,Clippers,,,,,True,False,37.34,21.0,9.0,0.0,0.0,19.0,8.0,0.421,3.0,0.0,0.0,5.0,5.0,1.0,7.0,3.0,10.0,4.0,5.0,7.0,Devin Booker,2025,,,24.35,0,,,,,,,,0.42105263157894735,0.0,1.0,0.5623995715050883,24.0,11.0,5.0,1
James,Harden,201935,22500190,2025-11-08 22:30:00+00:00,LA,Clippers,Phoenix,Suns,,,,,False,True,40.37,13.0,13.0,0.0,0.0,15.0,4.0,0.267,10.0,2.0,0.2,4.0,3.0,0.75,0.0,0.0,0.0,2.0,3.0,-18.0,James Harden,2025,,,23.58,0,,,,,,,,0.26666666666666666,0.2,0.75,0.3220213029477335,19.0,11.0,5.0,1
Nikola,Jokic,203999,22500189,2025-11-08 21:00:00+00:00,Denver,Nuggets,Indiana,Pacers,,,,,True,True,31.43,32.0,14.0,0.0,1.0,14.0,10.0,0.714,1.0,1.0,1.0,12.0,11.0,0.917,9.0,5.0,14.0,4.0,8.0,9.0,Nikola Jokic,2025,,,22.01,1,,,,,,,,0.7142857142857143,1.0,0.9166666666666666,1.0181355392936684,26.0,11.0,5.0,1
Jrue,Holiday,201950,22500187,2025-11-08 20:00:00+00:00,Portland,Trail Blazers,Miami,Heat,,,,,False,False,34.55,18.0,13.0,0.0,4.0,19.0,6.0,0.316,10.0,3.0,0.3,4.0,3.0,0.75,6.0,3.0,9.0,3.0,3.0,-6.0,Jrue Holiday,2025,,,15.56,1,,,,,,,,0.3157894736842105,0.3,0.75,0.5209840810419682,23.0,11.0,5.0,1
Nikola,Vucevic,202696,22500186,2025-11-08 20:00:00+00:00,Chicago,Bulls,Cleveland,Cavaliers,,,,,False,False,29.26,9.0,4.0,0.0,2.0,11.0,4.0,0.364,2.0,0.0,0.0,2.0,1.0,0.5,4.0,1.0,5.0,4.0,2.0,-23.0,Nikola Vucevic,2025,,,16.84,0,,,,,,,,0.36363636363636365,0.0,0.5,0.30758714969241285,13.0,11.0,5.0,1
Harrison,Barnes,203084,22500188,2025-11-08 20:00:00+00:00,San Antonio,Spurs,New Orleans,Pelicans,,,,,True,True,27.57,15.0,0.0,0.0,0.0,8.0,6.0,0.75,5.0,3.0,0.6,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,-5.0,Harrison Barnes,2025,,,13.42,1,,,,,,,,0.75,0.6,0.0,0.544069640914037,8.0,11.0,5.0,1
Buddy,Hield,1627741,22500037,2025-11-07 22:00:00+00:00,Golden State,Warriors,Denver,Nuggets,in-season,Emirates NBA Cup,West Group C,,False,False,19.4,8.0,0.0,0.0,0.0,7.0,3.0,0.429,3.0,2.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-17.0,Buddy Hield,2025,,,14.61,0,,,,,,,,0.42857142857142855,0.6666666666666666,0.0,0.4123711340206186,7.0,11.0,4.0,0
Nikola,Jokic,203999,22500037,2025-11-07 22:00:00+00:00,Denver,Nuggets,Golden State,Warriors,in-season,Emirates NBA Cup,West Group C,,True,True,28.16,26.0,9.0,1.0,0.0,15.0,12.0,0.8,3.0,2.0,0.667,0.0,0.0,0.0,7.0,2.0,9.0,2.0,1.0,16.0,Nikola Jokic,2025,,,22.01,1,,,,,,,,0.8,0.6666666666666666,0.0,0.9232954545454546,15.0,11.0,4.0,0
Nikola,Vucevic,202696,22500035,2025-11-07 20:00:00+00:00,Chicago,Bulls,Milwaukee,Bucks,in-season,Emirates NBA Cup,East Group C,,False,False,31.12,16.0,1.0,0.0,1.0,13.0,7.0,0.538,3.0,2.0,0.667,0.0,0.0,0.0,6.0,0.0,6.0,3.0,2.0,-11.0,Nikola Vucevic,2025,,,16.84,0,,,,,,,,0.5384615384615384,0.6666666666666666,0.0,0.5141388174807198,13.0,11.0,4.0,0
Rudy,Gobert,203497,22500036,2025-11-07 20:00:00+00:00,Minnesota,Timberwolves,Utah,Jazz,in-season,Emirates NBA Cup,West Group A,,True,True,28.47,8.0,2.0,3.0,1.0,6.0,4.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,9.0,3.0,2.0,24.0,Rudy Gobert,2025,,,12.46,0,,,,,,,,0.6666666666666666,0.0,0.0,0.2809975412715139,6.0,11.0,4.0,0
Kevin,Durant,201142,22500032,2025-11-07 19:30:00+00:00,Houston,Rockets,San Antonio,Spurs,in-season,Emirates NBA Cup,West Group C,,False,False,36.33,24.0,2.0,0.0,1.0,18.0,8.0,0.444,2.0,1.0,0.5,7.0,7.0,1.0,1.0,0.0,1.0,5.0,8.0,-8.0,Kevin Durant,2025,,,26.99,0,,,,,,,,0.4444444444444444,0.5,1.0,0.6606110652353427,25.0,11.0,4.0,0
Harrison,Barnes,203084,22500032,2025-11-07 19:30:00+00:00,San Antonio,Spurs,Houston,Rockets,in-season,Emirates NBA Cup,West Group C,,True,True,38.48,24.0,2.0,0.0,2.0,11.0,8.0,0.727,9.0,6.0,0.667,2.0,2.0,1.0,4.0,1.0,5.0,4.0,3.0,18.0,Harrison Barnes,2025,,,13.42,1,,,,,,,,0.7272727272727273,0.6666666666666666,1.0,0.6237006237006237,13.0,11.0,4.0,0
Devin,Booker,1626164,22500182,2025-11-06 21:00:00+00:00,Phoenix,Suns,LA,Clippers,,,,,True,True,37.16,24.0,7.0,0.0,3.0,22.0,10.0,0.455,7.0,3.0,0.429,1.0,1.0,1.0,6.0,0.0,6.0,4.0,3.0,11.0,Devin Booker,2025,,,24.35,0,,,,,,,,0.45454545454545453,0.42857142857142855,1.0,0.6458557588805167,23.0,11.0,3.0,0
Buddy,Hield,1627741,22500181,2025-11-05 22:00:00+00:00,Golden State,Warriors,Sacramento,Kings,,,,,False,False,13.49,9.0,2.0,0.0,1.0,5.0,3.0,0.6,3.0,1.0,0.333,2.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,-13.0,Buddy Hield,2025,,,14.61,0,,,,,,,,0.6,0.3333333333333333,1.0,0.6671608598962194,7.0,11.0,2.0,0
Jrue,Holiday,201950,22500180,2025-11-05 22:00:00+00:00,Portland,Trail Blazers,Oklahoma City,Thunder,,,,,True,True,34.51,22.0,3.0,0.0,1.0,16.0,7.0,0.438,10.0,6.0,0.6,2.0,2.0,1.0,5.0,1.0,6.0,0.0,4.0,-5.0,Jrue Holiday,2025,,,15.56,1,,,,,,,,0.4375,0.6,1.0,0.6374963778614895,18.0,11.0,2.0,0
Harrison,Barnes,203084,22500179,2025-11-05 22:00:00+00:00,San Antonio,Spurs,Los Angeles,Lakers,,,,,False,False,27.53,14.0,3.0,0.0,0.0,6.0,4.0,0.667,6.0,4.0,0.667,2.0,2.0,1.0,5.0,1.0,6.0,6.0,0.0,0.0,Harrison Barnes,2025,,,13.42,1,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,0.5085361423901198,8.0,11.0,2.0,0
Nikola,Jokic,203999,22500178,2025-11-05 21:00:00+00:00,Denver,Nuggets,Miami,Heat,,,,,True,True,36.35,33.0,16.0,0.0,3.0,18.0,12.0,0.667,5.0,2.0,0.4,8.0,7.0,0.875,10.0,5.0,15.0,1.0,3.0,18.0,Nikola Jokic,2025,,,22.01,1,,,,,,,,0.6666666666666666,0.4,0.875,0.9078404401650618,26.0,11.0,2.0,0
Kevin,Durant,201142,22500176,2025-11-05 20:00:00+00:00,Houston,Rockets,Memphis,Grizzlies,,,,,True,False,34.27,11.0,5.0,1.0,1.0,18.0,5.0,0.278,2.0,1.0,0.5,0.0,0.0,0.0,3.0,1.0,4.0,1.0,2.0,20.0,Kevin Durant,2025,,,26.99,0,,,,,,,,0.2777777777777778,0.5,0.0,0.3209804493726291,18.0,11.0,2.0,0
Karl-Anthony,Towns,1626157,22500175,2025-11-05 19:30:00+00:00,New York,Knicks,Minnesota,Timberwolves,,,,,True,True,31.16,15.0,4.0,2.0,0.0,11.0,5.0,0.455,5.0,1.0,0.2,4.0,4.0,1.0,7.0,3.0,10.0,5.0,4.0,15.0,Karl-Anthony Towns,2025,,,22.39,0,,,,,,,,0.45454545454545453,0.2,1.0,0.4813863928112965,15.0,11.0,2.0,0
Mikal,Bridges,1628969,22500175,2025-11-05 19:30:00+00:00,New York,Knicks,Minnesota,Timberwolves,,,,,True,True,33.07,13.0,5.0,2.0,1.0,12.0,5.0,0.417,8.0,3.0,0.375,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,13.0,Mikal Bridges,2025,,,14.61,0,,,,,,,,0.4166666666666667,0.375,0.0,0.39310553371635926,12.0,11.0,2.0,0
Rudy,Gobert,203497,22500175,2025-11-05 19:30:00+00:00,Minnesota,Timberwolves,New York,Knicks,,,,,False,False,28.12,7.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.5,6.0,3.0,9.0,2.0,2.0,-8.0,Rudy Gobert,2025,,,12.46,0,,,,,,,,1.0,0.0,0.5,0.24893314366998576,5.0,11.0,2.0,0
James,Harden,201935,22500170,2025-11-04 23:00:00+00:00,LA,Clippers,Oklahoma City,Thunder,,,,,False,True,30.06,25.0,6.0,0.0,1.0,17.0,7.0,0.412,9.0,5.0,0.556,6.0,6.0,1.0,6.0,0.0,6.0,2.0,2.0,2.0,James Harden,2025,,,23.58,1,,,,,,,,0.4117647058823529,0.5555555555555556,1.0,0.83166999334664,23.0,11.0,1.0,0
Devin,Booker,1626164,22500169,2025-11-04 22:00:00+00:00,Phoenix,Suns,Golden State,Warriors,,,,,False,False,39.24,38.0,4.0,0.0,1.0,24.0,13.0,0.542,5.0,1.0,0.2,11.0,11.0,1.0,2.0,1.0,3.0,1.0,5.0,8.0,Devin Booker,2025,,,24.35,1,,,,,,,,0.5416666666666666,0.2,1.0,0.9683995922528033,35.0,11.0,1.0,0
Buddy,Hield,1627741,22500169,2025-11-04 22:00:00+00:00,Golden State,Warriors,Phoenix,Suns,,,,,True,True,19.55,12.0,2.0,0.0,1.0,7.0,4.0,0.571,5.0,3.0,0.6,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,-13.0,Buddy Hield,2025,,,14.61,0,,,,,,,,0.5714285714285714,0.6,1.0,0.6138107416879796,8.0,11.0,1.0,0
Stephen,Curry,201939,22500169,2025-11-04 22:00:00+00:00,Golden State,Warriors,Phoenix,Suns,,,,,True,True,33.32,28.0,3.0,1.0,1.0,23.0,9.0,0.391,12.0,5.0,0.417,5.0,5.0,1.0,3.0,1.0,4.0,3.0,2.0,7.0,Stephen Curry,2025,,,24.6,1,,,,,,,,0.391304347826087,0.4166666666666667,1.0,0.8403361344537815,28.0,11.0,1.0,0
Nikola,Vucevic,202696,22500167,2025-11-04 20:00:00+00:00,Chicago,Bulls,Philadelphia,76ers,,,,,True,True,31.04,19.0,0.0,1.0,1.0,14.0,8.0,0.571,5.0,1.0,0.2,2.0,2.0,1.0,7.0,3.0,10.0,1.0,1.0,8.0,Nikola Vucevic,2025,,,16.84,1,,,,,,,,0.5714285714285714,0.2,1.0,0.6121134020618557,16.0,11.0,1.0,0
James,Harden,201935,22500164,2025-11-03 22:30:00+00:00,LA,Clippers,Miami,Heat,,,,,False,True,38.5,29.0,8.0,0.0,1.0,15.0,8.0,0.533,10.0,6.0,0.6,7.0,7.0,1.0,7.0,0.0,7.0,4.0,7.0,1.0,James Harden,2025,,,23.58,1,,,,,,,,0.5333333333333333,0.6,1.0,0.7532467532467533,22.0,11.0,0.0,0
Jrue,Holiday,201950,22500163,2025-11-03 22:00:00+00:00,Portland,Trail Blazers,Los Angeles,Lakers,,,,,False,True,35.33,8.0,6.0,0.0,1.0,11.0,4.0,0.364,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,-9.0,Jrue Holiday,2025,,,15.56,0,,,,,,,,0.36363636363636365,0.0,0.0,0.2264364562694594,11.0,11.0,0.0,0
Nikola,Jokic,203999,22500162,2025-11-03 21:00:00+00:00,Denver,Nuggets,Sacramento,Kings,,,,,True,True,36.01,34.0,14.0,2.0,4.0,22.0,14.0,0.636,10.0,4.0,0.4,3.0,2.0,0.667,5.0,2.0,7.0,3.0,1.0,18.0,Nikola Jokic,2025,,,22.01,1,,,,,,,,0.6363636363636364,0.4,0.6666666666666666,0.9441821716189948,25.0,11.0,0.0,0
Kevin,Durant,201142,22500160,2025-11-03 20:00:00+00:00,Houston,Rockets,Dallas,Mavericks,,,,,True,True,38.24,21.0,5.0,1.0,1.0,18.0,6.0,0.333,8.0,2.0,0.25,7.0,7.0,1.0,5.0,1.0,6.0,2.0,3.0,-1.0,Kevin Durant,2025,,,26.99,0,,,,,,,,0.3333333333333333,0.25,1.0,0.5491631799163179,25.0,11.0,0.0,0
Karl-Anthony,Towns,1626157,22500159,2025-11-03 19:30:00+00:00,New York,Knicks,Washington,Wizards,,,,,True,True,30.29,33.0,5.0,0.0,2.0,24.0,12.0,0.5,8.0,3.0,0.375,7.0,6.0,0.857,8.0,5.0,13.0,4.0,3.0,13.0,Karl-Anthony Towns,2025,,,22.39,1,,,,,,,,0.5,0.375,0.8571428571428571,1.0894684714427203,31.0,11.0,0.0,0
Mikal,Bridges,1628969,22500159,2025-11-03 19:30:00+00:00,New York,Knicks,Washington,Wizards,,,,,True,True,29.29,10.0,4.0,3.0,3.0,8.0,4.0,0.5,3.0,2.0,0.667,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,21.0,Mikal Bridges,2025,,,14.61,0,,,,,,,,0.5,0.6666666666666666,0.0,0.3414134516899966,8.0,11.0,0.0,0
Rudy,Gobert,203497,22500156,2025-11-03 19:00:00+00:00,Minnesota,Timberwolves,Brooklyn,Nets,,,,,True,False,33.41,15.0,1.0,1.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,6.0,3.0,0.5,8.0,4.0,12.0,4.0,3.0,27.0,Rudy Gobert,2025,,,12.46,1,,,,,,,,1.0,0.0,0.5,0.448967375037414,12.0,11.0,0.0,0
Devin,Booker,1626164,22500154,2025-11-02 20:00:00+00:00,Phoenix,Suns,San Antonio,Spurs,,,,,True,True,34.49,28.0,13.0,0.0,1.0,15.0,10.0,0.667,2.0,2.0,1.0,6.0,6.0,1.0,2.0,0.0,2.0,3.0,5.0,26.0,Devin Booker,2025,,,24.35,1,,,,,,,,0.6666666666666666,1.0,1.0,0.8118295158016816,21.0,11.0,6.0,1
Harrison,Barnes,203084,22500154,2025-11-02 20:00:00+00:00,San Antonio,Spurs,Phoenix,Suns,,,,,False,False,27.25,13.0,2.0,0.0,1.0,6.0,3.0,0.5,6.0,3.0,0.5,4.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,-25.0,Harrison Barnes,2025,,,13.42,0,,,,,,,,0.5,0.5,1.0,0.47706422018348627,10.0,11.0,6.0,1
Karl-Anthony,Towns,1626157,22500153,2025-11-02 19:00:00+00:00,New York,Knicks,Chicago,Bulls,,,,,True,True,36.08,20.0,5.0,2.0,0.0,11.0,5.0,0.455,2.0,2.0,1.0,8.0,8.0,1.0,12.0,3.0,15.0,1.0,1.0,12.0,Karl-Anthony Towns,2025,,,22.39,0,,,,,,,,0.45454545454545453,1.0,1.0,0.5543237250554324,19.0,11.0,6.0,1
Mikal,Bridges,1628969,22500153,2025-11-02 19:00:00+00:00,New York,Knicks,Chicago,Bulls,,,,,True,True,34.4,10.0,9.0,0.0,1.0,7.0,3.0,0.429,5.0,2.0,0.4,2.0,2.0,1.0,2.0,3.0,5.0,1.0,4.0,6.0,Mikal Bridges,2025,,,14.61,0,,,,,,,,0.42857142857142855,0.4,1.0,0.29069767441860467,9.0,11.0,6.0,1
Nikola,Vucevic,202696,22500153,2025-11-02 19:00:00+00:00,Chicago,Bulls,New York,Knicks,,,,,False,False,32.0,17.0,4.0,1.0,0.0,10.0,6.0,0.6,4.0,3.0,0.75,2.0,2.0,1.0,10.0,4.0,14.0,3.0,3.0,-11.0,Nikola Vucevic,2025,,,16.84,1,,,,,,,,0.6,0.75,1.0,0.53125,12.0,11.0,6.0,1
Tobias,Harris,202699,22500147,2025-11-01 22:00:00+00:00,Detroit,Pistons,Dallas,Mavericks,Global Games,NBA Mexico City Game,,,True,True,35.31,11.0,1.0,0.0,0.0,12.0,3.0,0.25,5.0,1.0,0.2,5.0,4.0,0.8,6.0,0.0,6.0,3.0,1.0,8.0,Tobias Harris,2025,,,15.9,0,,,,,,,,0.25,0.2,0.8,0.3115264797507788,17.0,11.0,5.0,1
Kevin,Durant,201142,22500146,2025-11-01 20:00:00+00:00,Houston,Rockets,Boston,Celtics,,,,,True,False,29.33,26.0,1.0,1.0,2.0,11.0,8.0,0.727,3.0,2.0,0.667,9.0,8.0,0.889,4.0,0.0,4.0,2.0,2.0,21.0,Kevin Durant,2025,,,26.99,0,,,,,,,,0.7272727272727273,0.6666666666666666,0.8888888888888888,0.8864643709512445,20.0,11.0,5.0,1
Buddy,Hield,1627741,22500144,2025-11-01 19:00:00+00:00,Golden State,Warriors,Indiana,Pacers,,,,,False,False,15.25,3.0,4.0,0.0,0.0,4.0,1.0,0.25,4.0,1.0,0.25,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,Buddy Hield,2025,,,14.61,0,,,,,,,,0.25,0.25,0.0,0.19672131147540983,4.0,11.0,5.0,1
Stephen,Curry,201939,22500144,2025-11-01 19:00:00+00:00,Golden State,Warriors,Indiana,Pacers,,,,,False,False,29.07,24.0,2.0,0.0,1.0,23.0,8.0,0.348,16.0,4.0,0.25,5.0,4.0,0.8,0.0,0.0,0.0,2.0,5.0,-21.0,Stephen Curry,2025,,,24.6,0,,,,,,,,0.34782608695652173,0.25,0.8,0.8255933952528379,28.0,11.0,5.0,1
Rudy,Gobert,203497,22500143,2025-11-01 18:00:00+00:00,Minnesota,Timberwolves,Charlotte,Hornets,,,,,True,False,35.2,14.0,5.0,2.0,2.0,9.0,6.0,0.667,0.0,0.0,0.0,3.0,2.0,0.667,12.0,3.0,15.0,0.0,1.0,31.0,Rudy Gobert,2025,,,12.46,1,,,,,,,,0.6666666666666666,0.0,0.6666666666666666,0.3977272727272727,12.0,11.0,5.0,1
James,Harden,201935,22500027,2025-10-31 22:30:00+00:00,LA,Clippers,New Orleans,Pelicans,in-season,Emirates NBA Cup,West Group B,,True,True,39.03,24.0,14.0,0.0,2.0,19.0,8.0,0.421,13.0,4.0,0.308,5.0,4.0,0.8,4.0,1.0,5.0,2.0,4.0,3.0,James Harden,2025,,,23.58,1,,,,,,,,0.42105263157894735,0.3076923076923077,0.8,0.6149116064565718,24.0,10.0,4.0,0
Devin,Booker,1626164,22500025,2025-10-31 22:00:00+00:00,Phoenix,Suns,Utah,Jazz,in-season,Emirates NBA Cup,West Group A,,True,True,38.37,36.0,9.0,1.0,0.0,23.0,13.0,0.565,9.0,6.0,0.667,5.0,4.0,0.8,4.0,2.0,6.0,4.0,1.0,19.0,Devin Booker,2025,,,24.35,1,,,,,,,,0.5652173913043478,0.6666666666666666,0.8,0.9382329945269743,28.0,10.0,4.0,0
Jrue,Holiday,201950,22500026,2025-10-31 22:00:00+00:00,Portland,Trail Blazers,Denver,Nuggets,in-season,Emirates NBA Cup,West Group C,,True,True,32.29,11.0,13.0,0.0,2.0,13.0,4.0,0.308,7.0,2.0,0.286,2.0,1.0,0.5,3.0,0.0,3.0,2.0,2.0,4.0,Jrue Holiday,2025,,,15.56,0,,,,,,,,0.3076923076923077,0.2857142857142857,0.5,0.3406627438835553,15.0,10.0,4.0,0
Nikola,Jokic,203999,22500026,2025-10-31 22:00:00+00:00,Denver,Nuggets,Portland,Trail Blazers,in-season,Emirates NBA Cup,West Group C,,False,False,37.03,21.0,9.0,2.0,1.0,10.0,7.0,0.7,3.0,2.0,0.667,7.0,5.0,0.714,12.0,2.0,14.0,1.0,3.0,9.0,Nikola Jokic,2025,,,22.01,0,,,,,,,,0.7,0.6666666666666666,0.7142857142857143,0.5671077504725898,17.0,10.0,4.0,0
Karl-Anthony,Towns,1626157,22500023,2025-10-31 20:00:00+00:00,New York,Knicks,Chicago,Bulls,in-season,Emirates NBA Cup,East Group C,,False,False,31.43,22.0,4.0,1.0,0.0,14.0,6.0,0.429,5.0,1.0,0.2,9.0,9.0,1.0,8.0,2.0,10.0,2.0,2.0,7.0,Karl-Anthony Towns,2025,,,22.39,0,,,,,,,,0.42857142857142855,0.2,1.0,0.699968183264397,23.0,10.0,4.0,0
Mikal,Bridges,1628969,22500023,2025-10-31 20:00:00+00:00,New York,Knicks,Chicago,Bulls,in-season,Emirates NBA Cup,East Group C,,False,False,37.43,23.0,6.0,1.0,0.0,14.0,9.0,0.643,8.0,4.0,0.5,2.0,1.0,0.5,4.0,0.0,4.0,4.0,1.0,-1.0,Mikal Bridges,2025,,,14.61,1,,,,,,,,0.6428571428571429,0.5,0.5,0.6144803633449105,16.0,10.0,4.0,0
Nikola,Vucevic,202696,22500023,2025-10-31 20:00:00+00:00,Chicago,Bulls,New York,Knicks,in-season,Emirates NBA Cup,East Group C,,True,True,30.52,26.0,2.0,0.0,0.0,17.0,10.0,0.588,8.0,4.0,0.5,5.0,2.0,0.4,5.0,2.0,7.0,3.0,1.0,-3.0,Nikola Vucevic,2025,,,16.84,1,,,,,,,,0.5882352941176471,0.5,0.4,0.8519003931847968,22.0,10.0,4.0,0
Harrison,Barnes,203084,22500141,2025-10-30 20:30:00+00:00,San Antonio,Spurs,Miami,Heat,,,,,True,True,30.4,10.0,2.0,0.0,2.0,8.0,3.0,0.375,6.0,2.0,0.333,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,-15.0,Harrison Barnes,2025,,,13.42,0,,,,,,,,0.375,0.3333333333333333,1.0,0.32894736842105265,10.0,10.0,3.0,0
Buddy,Hield,1627741,22500139,2025-10-30 20:00:00+00:00,Golden State,Warriors,Milwaukee,Bucks,,,,,False,False,16.55,8.0,0.0,0.0,1.0,6.0,3.0,0.5,4.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-8.0,Buddy Hield,2025,,,14.61,0,,,,,,,,0.5,0.5,0.0,0.4833836858006042,6.0,10.0,3.0,0
Stephen,Curry,201939,22500139,2025-10-30 20:00:00+00:00,Golden State,Warriors,Milwaukee,Bucks,,,,,False,False,34.57,27.0,4.0,0.0,1.0,19.0,8.0,0.421,10.0,4.0,0.4,8.0,7.0,0.875,6.0,0.0,6.0,2.0,5.0,-6.0,Stephen Curry,2025,,,24.6,1,,,,,,,,0.42105263157894735,0.4,0.875,0.7810240092565809,27.0,10.0,3.0,0
Devin,Booker,1626164,22500137,2025-10-29 22:00:00+00:00,Phoenix,Suns,Memphis,Grizzlies,,,,,False,True,36.15,32.0,3.0,1.0,1.0,26.0,10.0,0.385,11.0,4.0,0.364,9.0,8.0,0.889,0.0,4.0,4.0,2.0,3.0,4.0,Devin Booker,2025,,,24.35,1,,,,,,,,0.38461538461538464,0.36363636363636365,0.8888888888888888,0.8852005532503459,35.0,10.0,2.0,0
Rudy,Gobert,203497,22500136,2025-10-29 21:30:00+00:00,Minnesota,Timberwolves,Los Angeles,Lakers,,,,,False,True,38.13,9.0,2.0,2.0,0.0,5.0,4.0,0.8,0.0,0.0,0.0,2.0,1.0,0.5,4.0,2.0,6.0,3.0,3.0,7.0,Rudy Gobert,2025,,,12.46,0,,,,,,,,0.8,0.0,0.5,0.23603461841070023,7.0,10.0,2.0,0
Jrue,Holiday,201950,22500135,2025-10-29 21:00:00+00:00,Portland,Trail Blazers,Utah,Jazz,,,,,True,False,35.29,27.0,8.0,0.0,2.0,16.0,10.0,0.625,8.0,3.0,0.375,4.0,4.0,1.0,2.0,3.0,5.0,4.0,4.0,9.0,Jrue Holiday,2025,,,15.56,1,,,,,,,,0.625,0.375,1.0,0.7650892604137149,20.0,10.0,2.0,0
